FECHA,CIERRE,MAX.DIA,MIN.DIA,VOLUMEN,IMPORTE,INDICE
 8/14/2015 ,41.8,42.5,41.6,"845,434","35,535,100",320
 8/13/2015 ,42.02,43.18,41.91,"2,183,706","92,209,184",319
 8/12/2015 ,42.65,43,42,"1,826,100","77,311,923",318
 8/11/2015 ,43,43.73,42.76,"1,360,470","58,622,905",317
 8/10/2015 ,43.75,43.87,43,"581,328","25,367,143",316
 8/7/2015 ,43.54,43.6,42.97,"519,553","22,587,662",315
 8/6/2015 ,43.12,43.77,43.01,"591,447","25,677,887",314
 8/5/2015 ,43.87,44.05,43.57,"1,770,856","77,667,571",313
 8/4/2015 ,43.87,44.05,43.14,"1,282,175","55,921,076",312
 8/3/2015 ,43.64,43.76,43,"1,770,906","76,916,466",311
 7/31/2015 ,43.23,43.41,42.55,"3,230,104","139,535,109",310
 7/30/2015 ,42.49,42.79,41.69,"909,176","38,511,863",309
 7/29/2015 ,41.9,42.71,41.73,"1,999,301","84,302,103",308
 7/28/2015 ,42.35,42.95,41.8,"1,928,494","81,921,643",307
 7/27/2015 ,42.12,42.73,41.55,"1,266,410","53,154,752",306
 7/24/2015 ,41.91,43.3,41.79,"1,005,772","42,495,690",305
 7/23/2015 ,43.08,43.3,42.56,"1,822,143","78,487,189",304
 7/22/2015 ,42.5,43.59,42,"3,374,555","145,726,185",303
 7/21/2015 ,43.63,43.8,42.5,"2,797,491","120,785,468",302
 7/20/2015 ,42.5,42.8,42.4,"510,734","21,777,634",301
 7/17/2015 ,42.5,42.59,42.05,"1,252,895","53,008,553",300
 7/16/2015 ,42,42.29,41.6,"1,014,141","42,450,388",299
 7/15/2015 ,41.82,42.15,41.75,"1,248,948","52,367,990",298
 7/14/2015 ,42.05,42.33,41.73,"625,131","26,287,447",297
 7/13/2015 ,42.1,42.8,41.7,"1,832,279","77,389,773",296
 7/10/2015 ,42.58,42.71,41.41,"2,511,323","106,039,921",295
 7/9/2015 ,41.77,41.95,41.17,"2,227,702","92,658,157",294
 7/8/2015 ,41.08,41.48,40.98,"1,156,044","47,661,041",293
 7/7/2015 ,41.38,41.67,40.86,"1,667,402","68,846,489",292
 7/6/2015 ,41.51,41.78,41.05,"1,798,389","74,610,721",291
 7/3/2015 ,41.39,41.45,40.7,"705,224","29,103,299",290
 7/2/2015 ,41.14,41.45,40.95,"1,895,005","78,255,215",289
 7/1/2015 ,40.83,41.42,40.54,"1,740,662","71,328,455",288
 6/30/2015 ,40.66,40.81,40.21,"4,022,478","162,939,407",287
 6/29/2015 ,40.61,41.18,40.5,"1,874,219","76,209,150",286
 6/26/2015 ,41.39,41.58,41.22,"905,105","37,452,074",285
 6/25/2015 ,41.38,41.55,40.8,"2,382,977","98,346,490",284
 6/24/2015 ,41.22,41.43,40.76,"1,902,658","78,541,368",283
 6/23/2015 ,41.04,41.33,40.5,"1,869,782","76,400,545",282
 6/22/2015 ,40.38,40.81,40.25,"1,260,672","51,057,351",281
 6/19/2015 ,40.81,41.07,40.7,"4,377,538","178,705,006",280
 6/18/2015 ,40.95,41,40.5,"2,462,989","100,749,632",279
 6/17/2015 ,40.69,40.94,40.31,"1,735,004","70,380,837",278
 6/16/2015 ,40.63,40.94,40.48,"733,529","29,850,347",277
 6/15/2015 ,40.6,40.95,40.32,"875,147","35,524,626",276
 6/12/2015 ,41.02,41.43,40.75,"1,600,914","65,565,802",275
 6/11/2015 ,41.24,41.56,41.1,"883,371","36,490,973",274
 6/10/2015 ,41.31,41.89,41,"2,691,281","111,771,386",273
 6/9/2015 ,41.25,41.81,40.5,"1,549,422","64,119,352",272
 6/8/2015 ,40.94,41.29,40.21,"1,608,499","65,852,262",271
 6/5/2015 ,40.31,40.45,40.21,"806,007","32,512,398",270
 6/4/2015 ,40.26,40.39,40.04,"1,955,374","78,619,515",269
 6/3/2015 ,40.44,41.2,40.12,"3,983,419","161,276,343",268
 6/2/2015 ,40.73,41.19,40.14,"2,257,309","91,974,269",267
 6/1/2015 ,41.08,41.96,40.8,"1,286,586","52,830,973",266
 5/29/2015 ,41.68,41.98,40.66,"5,664,366","235,208,945",265
 5/28/2015 ,40.98,41.34,40.8,"757,970","31,077,189",264
 5/27/2015 ,40.88,41.2,40.6,"1,509,373","61,703,841",263
 5/26/2015 ,40.9,41.63,40.02,"2,627,229","107,575,320",262
 5/25/2015 ,41.62,41.75,41.56,"209,998","8,738,790",261
 5/22/2015 ,41.76,42.53,41.52,"2,513,599","104,709,204",260
 5/21/2015 ,41.92,42.75,41.8,"947,680","39,953,931",259
 5/20/2015 ,42.25,42.58,41.98,"680,003","28,704,060",258
 5/19/2015 ,42.44,42.95,42.2,"1,874,263","79,690,190",257
 5/18/2015 ,42.5,42.69,42.1,"624,596","26,500,420",256
 5/15/2015 ,42.38,43,42.14,"655,593","27,820,943",255
 5/14/2015 ,42.91,43.19,42.48,"1,451,736","62,465,686",254
 5/13/2015 ,42.69,42.78,41.83,"1,378,101","58,684,371",253
 5/12/2015 ,41.87,42.2,41.36,"1,356,888","56,505,070",252
 5/11/2015 ,41.63,42.3,41.45,"852,212","35,711,493",251
 5/8/2015 ,41.9,42.42,41.74,"2,212,480","92,956,306",250
 5/7/2015 ,41.68,42.22,41.36,"895,858","37,315,512",249
 5/6/2015 ,42.09,42.49,41.4,"1,165,271","48,716,324",248
 5/5/2015 ,42.26,42.39,41.6,"1,749,265","73,647,369",247
 5/4/2015 ,41.69,42,41,"2,481,085","102,491,135",246
 4/30/2015 ,41.2,42.93,41,"4,702,294","194,432,215",245
 4/29/2015 ,42.14,42.61,41.97,"1,665,212","70,406,151",244
 4/28/2015 ,42.18,42.9,42.01,"1,557,947","65,798,271",243
 4/27/2015 ,42.1,43.39,42.01,"1,644,747","69,974,021",242
 4/24/2015 ,42.36,43.73,42.22,"2,719,960","116,793,335",241
 4/23/2015 ,43.19,43.4,42,"2,088,666","89,357,089",240
 4/22/2015 ,42.13,42.79,42.03,"2,668,458","112,497,703",239
 4/21/2015 ,42.67,42.8,42,"1,240,541","52,864,211",238
 4/20/2015 ,42.18,43.08,42,"2,183,022","92,441,256",237
 4/17/2015 ,42.69,43.47,42.6,"1,043,558","44,806,428",236
 4/16/2015 ,43.53,43.69,42.55,"5,262,133","226,417,185",235
 4/15/2015 ,42.74,43,42.5,"4,407,457","188,533,559",234
 4/14/2015 ,42.53,42.99,42.4,"2,009,578","85,736,172",233
 4/13/2015 ,42.78,43.06,42.5,"2,100,366","90,210,170",232
 4/10/2015 ,43,43.57,42.79,"3,456,438","148,636,621",231
 4/9/2015 ,42.99,44.47,42.76,"2,029,876","87,516,755",230
 4/8/2015 ,43.43,44.57,43.17,"1,964,917","85,831,659",229
 4/7/2015 ,44.04,44.74,43.5,"1,265,607","56,080,535",228
 4/6/2015 ,44.33,44.5,43.09,"2,252,790","99,267,870",227
 4/1/2015 ,43.22,44.25,42.46,"1,659,346","71,250,626",226
 3/31/2015 ,43.26,43.79,42.71,"2,812,134","121,731,965",225
 3/30/2015 ,43.13,43.41,42.11,"1,335,626","57,495,174",224
 3/27/2015 ,42.62,43.49,42.52,"2,645,896","112,931,239",223
 3/26/2015 ,42.49,43.61,42.4,"3,300,315","140,811,049",222
 3/25/2015 ,43.78,44.48,43.45,"2,291,718","100,520,746",221
 3/24/2015 ,44.49,44.55,43.54,"2,349,017","104,081,642",220
 3/23/2015 ,43.91,44.06,43.3,"2,815,001","123,584,656",219
 3/20/2015 ,44.21,44.47,42.68,"10,101,951","443,304,600",218
 3/19/2015 ,42.81,43,42.23,"3,492,010","149,466,367",217
 3/18/2015 ,43.07,43.09,41.69,"1,962,916","83,515,423",216
 3/17/2015 ,42.08,42.5,41.75,"6,645,579","279,285,782",215
 3/13/2015 ,42.5,42.6,41.51,"1,645,948","69,507,675",214
 3/12/2015 ,42.47,42.5,41.03,"1,756,053","74,158,943",213
 3/11/2015 ,41.82,42.23,40.6,"2,240,568","92,589,905",212
 3/10/2015 ,40.87,41.25,40.7,"2,087,842","85,486,181",211
 3/9/2015 ,41.64,41.77,40.48,"1,570,552","64,513,012",210
 3/6/2015 ,40.81,41.2,40.65,"2,075,507","84,859,746",209
 3/5/2015 ,41.13,42,41.06,"2,582,224","107,351,322",208
 3/4/2015 ,41.81,41.99,41.56,"1,056,474","44,163,079",207
 3/3/2015 ,41.92,42.14,41.58,"1,575,765","65,985,246",206
 3/2/2015 ,41.79,42.2,41.41,"3,335,376","139,466,568",205
 2/27/2015 ,42.22,42.5,41.25,"4,489,877","187,957,578",204
 2/26/2015 ,42.74,43.1,42.04,"2,668,036","113,046,523",203
 2/25/2015 ,42.35,43,41.75,"1,969,173","83,536,327",202
 2/24/2015 ,42.85,42.98,41.97,"2,048,742","87,501,524",201
 2/23/2015 ,42.94,43.08,41.87,"3,030,985","129,308,105",200
 2/20/2015 ,41.81,42.2,41.6,"1,273,505","53,280,769",199
 2/19/2015 ,42,42.21,41.26,"2,020,097","84,859,887",198
 2/18/2015 ,42.14,42.33,40.58,"2,115,033","88,418,112",197
 2/17/2015 ,40.92,41,40.4,"1,178,767","48,037,619",196
 2/16/2015 ,40.46,40.59,40,"311,916","12,617,843",195
 2/13/2015 ,40.62,40.8,40.34,"1,525,219","61,834,899",194
 2/12/2015 ,40.55,40.68,39.65,"1,946,711","78,335,502",193
 2/11/2015 ,39.69,39.8,38.55,"2,905,804","114,248,409",192
 2/10/2015 ,38.92,39.46,38.58,"3,270,647","127,325,446",191
 2/9/2015 ,38.81,39.47,38.63,"1,310,819","51,093,764",190
 2/6/2015 ,39.33,39.49,38.53,"1,512,107","59,113,704",189
 2/5/2015 ,38.77,39.43,38.46,"2,368,043","92,004,035",188
 2/4/2015 ,39.03,39.8,38.81,"1,897,216","74,346,395",187
 2/3/2015 ,39.77,39.9,38.2,"2,591,900","102,021,546",186
 1/30/2015 ,38.14,39.62,38,"2,971,779","113,869,900",185
 1/29/2015 ,39.43,39.93,39.13,"1,154,237","45,469,591",184
 1/28/2015 ,39.23,40.5,38.95,"1,816,444","71,764,732",183
 1/27/2015 ,39.95,40.71,39.54,"2,702,544","108,684,330",182
 1/26/2015 ,40.3,40.7,39.88,"1,690,496","68,180,654",181
 1/23/2015 ,40.41,41.09,40.05,"1,391,768","56,725,203",180
 1/22/2015 ,40.87,41,40,"2,620,447","107,104,598",179
 1/21/2015 ,40.1,40.46,39.42,"2,247,404","89,519,453",178
 1/20/2015 ,39.8,39.9,39.05,"1,263,294","50,089,326",177
 1/19/2015 ,39.18,39.55,39,"412,462","16,196,789",176
 1/16/2015 ,39.16,39.34,37.75,"1,154,629","44,746,319",175
 1/15/2015 ,37.81,39.08,37.61,"1,877,564","71,481,783",174
 1/14/2015 ,38.84,40.26,38.5,"1,956,490","76,569,967",173
 1/13/2015 ,39.87,40.69,39.55,"1,254,225","50,311,968",172
 1/12/2015 ,39.73,40.73,39.52,"914,171","36,555,385",171
 1/9/2015 ,40.22,41.18,39.88,"1,073,347","43,201,389",170
 1/8/2015 ,41.02,41.49,39.79,"1,603,235","65,943,237",169
 1/7/2015 ,40.39,40.7,39.17,"1,558,087","62,801,104",168
 1/6/2015 ,39.42,39.85,39,"1,063,349","41,858,853",167
 1/5/2015 ,39.71,40.09,38,"3,557,608","137,853,379",166
 1/2/2015 ,39.77,41,39.27,"1,669,714","67,443,370",165
 12/31/2014 ,40.7,40.91,40.56,"412,409","16,793,316",164
 12/30/2014 ,40.6,40.79,40.15,"815,641","33,089,695",163
 12/29/2014 ,40.57,40.9,40.1,"871,164","35,396,568",162
 12/26/2014 ,40.8,40.94,40.44,"451,091","18,405,309",161
 12/24/2014 ,40.72,40.85,40.04,"208,162","8,468,880",160
 12/23/2014 ,40.9,41.04,40.02,"1,424,967","58,033,508",159
 12/22/2014 ,40.71,41.14,39.62,"2,278,356","92,222,935",158
 12/19/2014 ,39.76,40,39.14,"3,052,960","120,942,884",157
 12/18/2014 ,39.39,39.56,37.25,"2,859,891","111,494,842",156
 12/17/2014 ,37.05,38.06,36,"3,263,887","121,278,625",155
 12/16/2014 ,36.66,37.39,35,"1,999,649","72,913,825",154
 12/15/2014 ,36.45,37.13,36.11,"3,455,078","126,650,880",153
 12/11/2014 ,36.26,37.18,35.27,"2,773,903","101,002,783",152
 12/10/2014 ,35.6,36.99,35.19,"1,980,624","70,933,285",151
 12/9/2014 ,36.6,37.37,36.36,"1,589,832","58,313,488",150
 12/8/2014 ,37.64,37.78,37.07,"1,211,727","45,397,251",149
 12/5/2014 ,37.72,38.08,37.44,"1,098,620","41,335,717",148
 12/4/2014 ,37.81,38.25,37.53,"1,966,570","74,394,787",147
 12/3/2014 ,38.2,39,37.29,"1,634,016","62,605,810",146
 12/2/2014 ,38.19,39.05,38,"1,660,970","63,772,197",145
 12/1/2014 ,38.65,39.66,38.44,"2,682,639","104,221,108",144
 11/28/2014 ,39.11,39.35,38.84,"1,016,399","39,681,632",143
 11/27/2014 ,39.24,39.48,38.82,"265,532","10,387,995",142
 11/26/2014 ,39.15,39.48,38.59,"902,203","35,366,737",141
 11/25/2014 ,39.28,39.48,38.45,"2,651,961","103,662,246",140
 11/24/2014 ,38.35,39.42,38.19,"2,311,527","89,516,069",139
 11/21/2014 ,39.42,39.62,38.84,"2,428,119","95,815,635",138
 11/20/2014 ,39.03,39.2,38.56,"1,230,952","47,991,579",137
 11/19/2014 ,39.19,39.35,37.2,"1,324,387","51,232,492",136
 11/18/2014 ,37.29,37.99,37.16,"1,129,277","42,243,203",135
 11/14/2014 ,38.01,38.44,37.8,"1,365,693","51,991,070",134
 11/13/2014 ,37.94,38.64,37.8,"2,100,470","79,786,025",133
 11/12/2014 ,38.36,39.03,38.12,"1,901,299","73,142,247",132
 11/11/2014 ,38.81,39.2,38.76,"518,323","20,161,801",131
 11/10/2014 ,38.86,39.42,38.8,"589,543","23,009,478",130
 11/7/2014 ,38.88,39.7,38.81,"655,394","25,649,812",129
 11/6/2014 ,39.48,40,39.2,"870,535","34,532,729",128
 11/5/2014 ,39.81,39.99,38.76,"1,081,570","42,451,420",127
 11/4/2014 ,38.76,39.5,38.54,"1,410,429","54,984,817",126
 11/3/2014 ,39.6,39.88,39.35,"960,119","37,986,393",125
 10/31/2014 ,39.39,40.32,39.23,"3,606,445","142,922,756",124
 10/30/2014 ,39.89,40.37,39.67,"1,643,557","65,812,220",123
 10/29/2014 ,40.18,40.38,39.64,"1,702,936","68,366,165",122
 10/28/2014 ,39.94,40.2,39.51,"1,267,297","50,683,571",121
 10/27/2014 ,39.95,40.25,39.6,"686,920","27,423,297",120
 10/24/2014 ,40.28,40.55,39.5,"1,108,042","44,687,750",119
 10/23/2014 ,40.12,40.22,39.04,"1,167,440","46,733,825",118
 10/22/2014 ,39.24,39.4,38.94,"2,036,316","79,627,430",117
 10/21/2014 ,38.94,39.4,38.71,"2,253,834","88,029,889",116
 10/20/2014 ,38.56,39.85,38.42,"1,694,074","66,017,778",115
 10/17/2014 ,39.45,39.85,38.81,"1,935,607","76,624,774",114
 10/16/2014 ,39.17,39.49,38.16,"1,188,805","46,570,244",113
 10/15/2014 ,39.12,39.25,38.26,"1,188,282","45,895,225",112
 10/14/2014 ,38.6,39.19,38.47,"1,111,714","43,028,108",111
 10/13/2014 ,38.67,39.25,38.28,"1,209,414","47,005,390",110
 10/10/2014 ,38.79,39.4,38.6,"834,691","32,485,196",109
 10/9/2014 ,39.33,39.6,38.77,"1,018,119","40,109,330",108
 10/8/2014 ,39.21,39.7,38.52,"1,444,370","56,518,838",107
 10/7/2014 ,38.75,39.3,38.5,"1,668,745","64,579,864",106
 10/6/2014 ,38.95,40.2,38.85,"1,414,123","55,576,887",105
 10/3/2014 ,39.24,39.3,38.8,"1,188,680","46,516,475",104
 10/2/2014 ,39.02,39.17,38.3,"1,056,676","41,046,472",103
 10/1/2014 ,38.52,39.46,38.39,"1,302,603","50,373,846",102
 9/30/2014 ,38.94,39.5,38.75,"2,010,609","78,544,572",101
 9/29/2014 ,39.09,39.46,38.52,"2,334,877","91,088,538",100
 9/26/2014 ,39.08,39.95,39.01,"1,131,921","44,391,827",99
 9/25/2014 ,39.76,39.9,39.34,"1,524,868","60,563,427",98
 9/24/2014 ,39.63,40.01,38.65,"3,366,775","133,730,748",97
 9/23/2014 ,38.65,39.69,38.4,"6,365,537","248,508,680",96
 9/22/2014 ,38.84,39.6,38.5,"3,092,442","120,026,459",95
 9/19/2014 ,39.45,41.1,39.12,"9,669,153","386,455,468",94
 9/18/2014 ,39.72,40.09,39.56,"1,240,177","49,308,448",93
 9/17/2014 ,39.94,40.34,39.5,"1,742,922","69,522,611",92
 9/15/2014 ,39.71,40.37,39.51,"1,886,297","75,261,654",91
 9/12/2014 ,40.12,40.64,40,"1,373,923","55,308,683",90
 9/11/2014 ,40.31,40.46,40.11,"679,079","27,354,551",89
 9/10/2014 ,40.37,40.69,40.32,"734,713","29,689,813",88
 9/9/2014 ,40.58,41,40.16,"1,818,254","73,852,799",87
 9/8/2014 ,40.94,40.97,40.07,"1,690,389","68,454,842",86
 9/5/2014 ,40.06,40.72,40,"1,597,757","64,216,554",85
 9/4/2014 ,40.01,40.32,39.97,"2,695,489","107,979,146",84
 9/3/2014 ,39.99,40.37,39.94,"3,999,630","160,028,106",83
 9/2/2014 ,40.29,40.97,39.84,"2,893,163","116,366,903",82
 9/1/2014 ,40.46,41.38,40.27,"1,854,801","75,267,844",81
 8/29/2014 ,41.16,42.92,41,"6,112,104","253,612,672",80
 8/28/2014 ,42.84,43,42.6,"1,140,693","48,868,201",79
 8/27/2014 ,42.95,42.98,42.6,"1,417,183","60,748,887",78
 8/26/2014 ,42.51,43,42.02,"2,331,238","99,116,713",77
 8/25/2014 ,42.92,43,42.56,"1,035,723","44,380,409",76
 8/22/2014 ,42.91,43.04,42.51,"1,249,146","53,499,838",75
 8/21/2014 ,42.94,43.16,42.53,"1,406,328","60,243,145",74
 8/20/2014 ,43.17,43.2,42.3,"1,599,031","68,561,593",73
 8/19/2014 ,43.05,43.1,42.36,"1,934,789","83,109,906",72
 8/18/2014 ,42.74,42.95,42.21,"699,000","29,869,447",71
 8/15/2014 ,42.36,42.81,42.09,"763,170","32,346,237",70
 8/14/2014 ,42.93,42.95,42.61,"1,280,407","54,861,531",69
 8/13/2014 ,42.89,43,42.3,"1,877,373","80,497,462",68
 8/12/2014 ,42.25,42.99,42,"2,422,490","102,998,361",67
 8/11/2014 ,42.32,42.62,41.63,"1,545,608","65,283,539",66
 8/8/2014 ,41.7,41.9,41.21,"1,094,849","45,422,828",65
 8/7/2014 ,41.17,41.95,40.7,"1,740,764","71,698,259",64
 8/6/2014 ,41.52,42.24,41.06,"1,420,706","59,016,264",63
 8/5/2014 ,41.97,42.45,41.39,"1,612,991","67,982,001",62
 8/4/2014 ,41.66,42.75,40.63,"2,624,483","109,525,859",61
 8/1/2014 ,40.62,41.74,40,"1,610,151","65,404,673",60
 7/31/2014 ,40.61,41.07,39.47,"2,432,579","97,896,323",59
 7/30/2014 ,41.07,42.7,41.01,"1,653,903","68,983,487",58
 7/29/2014 ,42.21,42.96,41.93,"1,457,886","62,233,987",57
 7/28/2014 ,42.96,43.1,42.02,"1,896,230","81,181,570",56
 7/25/2014 ,42.23,42.3,41.35,"2,692,996","112,909,340",55
 7/24/2014 ,41.56,41.73,40.85,"1,584,797","65,838,374",54
 7/23/2014 ,41,41.99,40.85,"1,762,208","72,436,103",53
 7/22/2014 ,41.16,42.14,40.96,"970,115","40,126,253",52
 7/21/2014 ,41.56,42.41,41.27,"2,000,754","83,612,402",51
 7/18/2014 ,41.45,41.5,40.52,"1,314,148","54,127,826",50
 7/17/2014 ,40.97,41.15,40.1,"987,929","40,416,551",49
 7/16/2014 ,41.05,41.16,40.82,"825,062","33,912,379",48
 7/15/2014 ,40.93,41,40.35,"1,582,825","64,646,067",47
 7/14/2014 ,40.97,41.05,40.09,"1,447,323","59,163,815",46
 7/11/2014 ,40.52,40.69,39.95,"1,808,057","73,179,004",45
 7/10/2014 ,39.86,40,38.88,"1,539,229","61,197,025",44
 7/9/2014 ,39.42,39.99,39.19,"829,326","32,681,463",43
 7/8/2014 ,39.85,40,39.59,"1,535,126","61,070,072",42
 7/7/2014 ,39.87,39.9,39.28,"1,542,434","61,311,716",41
 7/4/2014 ,39.48,39.52,39.24,"559,986","22,102,678",40
 7/3/2014 ,39.34,39.45,38.55,"1,721,996","67,566,957",39
 7/2/2014 ,39.01,39.16,38.12,"2,452,056","95,162,915",38
 7/1/2014 ,38.29,38.61,38,"2,308,772","88,507,957",37
 6/30/2014 ,38.07,38.5,37.81,"2,069,633","78,950,167",36
 6/27/2014 ,38.08,38.65,38,"1,919,342","73,507,739",35
 6/26/2014 ,38.08,38.86,38,"2,148,748","82,196,234",34
 6/25/2014 ,38.72,39.75,38.67,"1,125,364","43,911,709",33
 6/24/2014 ,39.5,39.85,39,"900,863","35,516,568",32
 6/23/2014 ,39.88,39.97,39.25,"869,703","34,498,297",31
 6/20/2014 ,39.7,39.9,39,"6,113,061","242,335,105",30
 6/19/2014 ,39.33,39.59,39.1,"1,324,431","52,206,589",29
 6/18/2014 ,39.36,39.5,39.08,"1,481,223","58,326,711",28
 6/17/2014 ,39.25,39.4,38.7,"909,632","35,625,888",27
 6/16/2014 ,39.32,39.45,38.51,"1,347,417","52,833,094",26
 6/13/2014 ,38.51,39.5,38.3,"3,127,319","121,743,201",25
 6/12/2014 ,38.92,39.33,38.7,"1,290,657","50,378,876",24
 6/11/2014 ,39.09,39.28,38.3,"2,512,085","97,631,528",23
 6/10/2014 ,38.59,38.88,37.44,"2,573,493","98,757,785",22
 6/9/2014 ,37.77,37.85,37.28,"1,946,384","73,175,560",21
 6/6/2014 ,37.47,37.62,37.1,"1,828,649","68,460,658",20
 6/5/2014 ,37.24,37.5,37.11,"1,812,416","67,526,980",19
 6/4/2014 ,37.41,37.85,37.12,"1,154,065","43,316,664",18
 6/3/2014 ,37.88,38.04,37.3,"1,185,863","44,803,633",17
 6/2/2014 ,37.68,37.74,37.03,"1,367,306","51,419,822",16
 5/30/2014 ,37.2,37.55,37.06,"3,116,450","115,947,489",15
 5/29/2014 ,37.69,38.1,37.3,"2,204,885","83,182,035",14
 5/28/2014 ,37.73,37.9,37.51,"1,158,551","43,711,310",13
 5/27/2014 ,37.83,37.94,37.3,"1,115,168","42,045,408",12
 5/26/2014 ,37.69,37.82,37.18,"518,908","19,585,576",11
 5/23/2014 ,37.27,37.45,37.15,"1,269,672","47,280,744",10
 5/22/2014 ,37.33,37.8,37.15,"2,517,921","94,293,739",9
 5/21/2014 ,37.6,37.77,36.91,"1,662,909","61,980,871",8
 5/20/2014 ,37.18,37.25,36.8,"2,528,577","93,700,004",7
 5/19/2014 ,36.88,36.9,36.37,"1,360,464","50,005,486",6
 5/16/2014 ,36.44,36.72,36,"1,229,195","44,781,249",5
 5/15/2014 ,36.06,36.71,36,"978,826","35,468,952",4
 5/14/2014 ,36.74,36.93,36.22,"1,800,579","65,899,730",3
 5/13/2014 ,36.33,36.5,35.97,"1,697,816","61,718,398",2
 5/12/2014 ,36.09,36.22,35.35,"1,564,310","56,044,853",1